folder,f1_score,mse,deckPercent
oEnreNNScWk,0.9636363636363636,0.20297951582867785,0.9939478584729982
U5sIn7e-8K0,0.9767441860465117,0.02857142857142857,0.9978540772532188
uV79BCYbvKA,0.8604651162790697,0.4566744730679157,0.9918032786885246
LPDl6esy_BA,0.8679245283018867,0.47553516819571867,0.8432721712538226
VaEwEEPtfsg,0.9285714285714286,0.29337539432176657,0.9913249211356467
REgm-93NJXU,0.7971014492753623,0.3448844884488449,0.9616336633663366
XjMo-rbImFw,0.9032258064516129,0.23974082073434125,0.8639308855291576
9ZFrjY3aRhs,0.9538461538461539,0.09915014164305949,0.9759206798866855
ooV5CkjB84I,0.9375,0.037694013303769404,0.8952328159645233
fR0TZUcansY,0.9473684210526316,0.0660377358490566,0.9811320754716981
1h4zYYIQvbk,0.9180327868852458,0.09686609686609686,0.9914529914529915
J96JdkUJD4s,0.9019607843137256,0.11647727272727272,0.9957386363636364
u8ydEBfbsZY,0.9310344827586207,0.08238636363636363,0.9893465909090909
2SLklW2nU7g,0.7916666666666667,0.3818984547461369,0.9458563535911603
TKlyRXTAg5E,0.8000000000000002,0.7293447293447294,0.9714693295292439
AJPpuZR2aUI,0.96,0.030555555555555555,0.9986111111111111
V04Lj0yAliE,0.9245283018867925,0.125,0.921875
UMrKGqkS8Iw,0.75,0.5145118733509235,0.9254617414248021
N01j0EYvW3o,0.888888888888889,0.150997150997151,0.9971509971509972
DK99iXIWeMU,0.7317073170731708,0.9144736842105263,0.905016447368421
WY7nlFB8SiY,0.9508196721311476,0.08974358974358974,0.9974358974358974
VBtEx2l0pIE,0.96,0.08085808580858085,0.9900990099009901
k1vQWY-qXM8,0.9473684210526316,0.11650485436893204,0.9936893203883496
i9VgYIFQu5Y,0.8965517241379309,0.23190789473684212,0.9967105263157895
Rna2pkDK0v0,0.8965517241379309,0.16782006920415224,0.9186851211072664
bKgKzwHVRNw,0.7741935483870968,0.7602627257799671,0.9532019704433498
F6BzNEneEgc,0.9268292682926829,0.06545454545454546,0.9990909090909091
3tcIZkntIPI,0.9285714285714286,0.07875894988066826,0.997016706443914
-e4OPGW1Jgw,0.7894736842105262,0.38783269961977185,0.9477186311787072
lEQEr4MO5rs,0.95,0.19801980198019803,0.9975247524752475
yV3Vvjmv88s,0.9705882352941176,0.14332784184514002,0.9921746293245469
T1BbgFii6Ts,0.9189189189189189,0.06552706552706553,1.0
o7enrPGcz1c,0.8598130841121495,0.20309477756286268,0.9579303675048356
tON-S_1jrBA,0.7614213197969542,0.33221024258760107,0.7015503875968992
gov-tfGe3XQ,0.9361702127659574,0.15954415954415954,0.99002849002849
-a4H4q106rA,0.9444444444444445,0.19362745098039216,0.9932598039215687
lpg11lLZd_A,0.7336244541484714,0.4926829268292683,0.6818815331010453
Fth403gtjlE,0.9411764705882353,0.07102272727272728,0.9992897727272727
OswmfbyTom0,1.0,0.0,1.0
wU7In5yAP54,0.9545454545454545,0.03130148270181219,0.9913509060955519
6c3ecTkwQX0,1.0,0.047775947281713346,0.9884678747940692
ylhKCGktjLA,0.9565217391304348,0.11363636363636363,0.9978693181818182
QRpsPO_iKdw,0.9302325581395349,0.11363636363636363,0.9772727272727273
Kekya7iUswU,0.923076923076923,0.16076294277929154,0.9965940054495913
NJR9yMmO5FQ,0.9908256880733944,0.06754530477759473,0.9106260296540363
a8SgekhfWj0,0.9908256880733944,0.0512396694214876,0.9975206611570248
G_iG-GyevSk,0.9310344827586206,0.33916083916083917,0.9925699300699301
kMiGeQk7ZZ8,0.8837209302325583,0.21782178217821782,0.990924092409241
S79iNG1QRuw,0.955223880597015,0.07277628032345014,0.9993261455525606
eQLOb4oHlgc,0.916030534351145,0.08163265306122448,0.9953231292517006
DOojyCvwmHU,0.7796610169491526,0.8982188295165394,0.9770700636942675
OZWsGtqVyjg,0.9557522123893805,0.036163522012578615,0.9257075471698113
BWpTsdQkxV4,0.9870129870129869,0.03571428571428571,0.9948979591836735
KMLKkzTW0Lg,0.7719298245614034,0.3701657458563536,0.9834254143646409
KfpKyDrJQbg,0.9523809523809523,0.037037037037037035,0.9971509971509972
go7Q6Iu4VCs,0.9600000000000001,0.08717105263157894,0.9942434210526315
pQxKTL8G-WA,0.8918918918918919,0.4340770791075051,0.9979716024340771
bBxOJpQ8lJM,0.9743589743589743,0.04455445544554455,0.9991749174917491
aI9UcLkibTs,0.9072164948453608,0.06652806652806653,0.9974012474012474
X4DENGyEcTY,0.9169435215946844,0.16943930991990142,0.9639556377079482
X-jx3nO6i94,0.96,0.04011461318051576,0.9992836676217765
BNQy-kvny5g,0.8873239436619719,0.07885906040268456,0.9970637583892618
0Ve1sEEjJQY,0.9719626168224299,0.07899461400359066,0.9955116696588869
YJ0ZJ3dR1Eg,0.9259259259259259,0.17900172117039587,0.9978485370051635
rqyx4sFFQTA,0.7586206896551724,0.4318181818181818,0.9701704545454546
bjWH1BSBnvY,0.9183673469387755,0.3978494623655914,0.9986559139784946
W-NzshXCdSE,0.882882882882883,0.2255772646536412,0.9928952042628775
VKcuk42PafE,0.9803921568627451,0.013262599469496022,0.996684350132626
zO4n3vylkWk,0.9421487603305785,0.06941838649155722,0.9924953095684803
JI6ba1ECx0U,0.9156626506024096,0.06881720430107527,0.9881720430107527
dtq3CmiuMeQ,0.9508196721311476,0.03676470588235294,0.9957107843137255
HJHiYKiKWXs,0.9,0.16193181818181818,0.9879089615931721
vAbj1f6WQL8,0.90625,0.14285714285714285,0.9964985994397759
KQz2EncYUgs,0.9152542372881356,0.11683848797250859,0.9926975945017182
8l4XiVZbO54,0.9696969696969697,0.07407407407407407,0.9958847736625515
pGF6oDXhFYo,0.923076923076923,0.32401315789473684,0.9942434210526315
MtF3kGFgIbk,0.9811320754716981,0.15537190082644628,0.9826446280991735
uwoEZJUE3pY,0.9508196721311476,0.03424657534246575,0.9902857142857143
TNpu2FtNJA4,0.9122807017543859,0.21983471074380165,0.9983471074380166
eW_f2OhDvpA,0.9032258064516129,0.22466960352422907,0.9906387665198237
NfoR0MF7CIc,0.9393939393939393,0.15789473684210525,0.9938322368421053
ENEBXXy0Ju8,0.967032967032967,0.044481054365733116,0.9831136738056013
qhgCP6H8cRc,0.9302325581395349,0.08522727272727272,0.9637268847795164
B2Sb713kaoU,0.9411764705882353,0.08571428571428572,1.0
uJJDBQkw1vU,0.975609756097561,0.2521246458923513,0.9929178470254958
9CqInPCXqq0,0.9076923076923077,0.10344827586206896,0.9901477832512315
Aknt62SbE_Q,0.8737864077669903,0.226890756302521,0.9907563025210084
ekR82VzO1IU,0.9395973154362417,0.05546218487394958,0.9978991596638656
YKZZ82x86J4,0.743119266055046,0.4344874405974202,0.6738539898132427
M9pvrHlhzhw,0.9696969696969697,0.05601317957166392,0.9934102141680395
N77W9Xk92LY,0.9037037037037037,0.13384615384615384,0.9211538461538461
BtTIAwq6N3s,0.9272727272727272,0.14204545454545456,0.993844696969697
1bjt113Ako4,0.972972972972973,0.06221198156682028,0.9959677419354839
eowKonBZu_o,0.885496183206107,0.24271844660194175,0.9497759522031367
tAtjXs4XPgo,0.9361702127659575,0.0625,0.9992897727272727
ZmZqW61LDZI,0.9333333333333333,0.07627118644067797,0.9978813559322034
WXlJbIi9lf4,0.9032258064516129,0.5267326732673268,0.9985148514851485
Osp97_sztHI,0.9333333333333333,0.05398457583547558,0.9980719794344473
Xva1l1Xj2Jw,0.9473684210526316,0.10571428571428572,0.995
5Kmlxhy6Sh4,0.8648648648648648,0.2577639751552795,0.9868012422360248
6AVWOcObSIM,0.9421487603305785,0.17281879194630873,0.9987416107382551
D2sfVf0DUpE,0.48387096774193544,0.7705927636643572,0.560816012317167
MsHnW7BMEiI,0.8717948717948718,0.16376306620209058,0.9564459930313589
k-Vn-nQ6PBE,0.9508196721311476,0.023017902813299233,0.9968030690537084
SrBz3OJsE1Y,0.9444444444444444,0.1476510067114094,0.9932885906040269
rc87MMy7usQ,0.9090909090909091,0.1969111969111969,0.9927606177606177
e7SDMwNyHKw,0.9183673469387754,0.1539855072463768,0.9977355072463768
Y8n8pNyAkoI,0.9382716049382716,0.13258426966292136,0.9932584269662922
QxnNdhVuO4k,0.8363636363636364,0.4540337711069418,0.9090056285178236
oNF8NgsRYrs,0.9473684210526315,0.0613107822410148,0.9984143763213531
XixgvOIft54,1.0,0.0625,0.9991319444444444
J2gVmjWV3d4,0.9642857142857143,0.022792022792022793,0.9978632478632479
OwoM320elRI,0.945945945945946,0.11140583554376658,0.993368700265252
NvMDmNpLggM,0.9305555555555556,0.10891089108910891,0.9867986798679867
g9xZ3KqJNm4,0.8666666666666666,0.17183098591549295,0.9992957746478873
cwnVwaq65GE,0.9323308270676691,0.16803953871499178,0.9938220757825371
-KECD8BILjk,0.9210526315789475,0.0399002493765586,0.9887780548628429
j5rcxAqBNIg,0.9583333333333334,0.1819672131147541,0.9922131147540983
CtMEd-v3Yek,0.923076923076923,0.1140495867768595,0.9933884297520661
1FhY8epy_I4,0.8510638297872342,0.38,0.9978571428571429
Es5Bc29PB68,0.9433962264150944,0.05774278215223097,0.9986876640419947
SVUrJ2s3p0o,0.8999999999999999,0.037037037037037035,0.9914529914529915
zpy7-Wi1DhM,0.920353982300885,0.2713815789473684,0.9975328947368421
gHTKxH8Bts8,0.9333333333333333,0.029013539651837523,0.9946808510638298
EYSK3-1FJ9E,0.6630434782608697,0.4970674486803519,0.5821114369501467
PAjyNXXua64,0.9391304347826086,0.2504118616144975,0.9983525535420099
nphx1blbq7s,0.8611111111111112,0.0687960687960688,0.9901719901719902
IGIUVxOh6GQ,0.989010989010989,0.08490566037735849,0.995754716981132
xP2dS-z79bQ,0.8846153846153846,0.2742857142857143,0.9985714285714286
lEigJz2tJE4,0.9433962264150945,0.3522727272727273,0.9921875
OtxIs2-Rxeg,0.9249999999999999,0.21764705882352942,0.9504901960784313
bJ7FmcZYPoI,0.9333333333333333,0.16336633663366337,0.9966996699669967
7xEhlwSVsX4,0.90625,0.10361842105263158,0.9975328947368421
n1fINQoSgWI,0.975609756097561,0.012903225806451613,1.0
uc9PssYzJ0Y,0.8888888888888888,0.29396325459317585,0.9980314960629921
cjkkauKqg6M,0.5176470588235295,0.6925675675675675,0.5692567567567568
ZttVb3t4Nbo,0.949640287769784,0.06239737274220033,0.9958949096880131
U_JSIJt5Tkk,0.9174311926605505,0.38283828382838286,0.9905115511551155
e2rykmSrzm4,0.9075630252100839,0.12186379928315412,0.9977598566308243
p2qOD6GM6tg,0.9295774647887325,0.07819905213270142,0.995260663507109
5OFjixbff3A,0.90625,0.06299212598425197,0.9986876640419947
WM8MQoXiFTY,0.9056603773584906,0.16310679611650486,0.9966019417475728
z_-vtuY1t-A,0.9411764705882353,0.10281923714759536,0.9991708126036484
8d7o1vhujVc,0.96,0.2766355140186916,0.9995327102803738
5H2xnEa2DRs,0.9,0.36909871244635195,1.0
mPw34JuKS84,0.9119999999999999,0.1737704918032787,0.9975409836065574
ucti07dvbT4,0.972972972972973,0.10474308300395258,0.9940711462450593
C3Nz7yP26Fw,0.9253731343283582,0.1188118811881188,0.9954620462046204
a8KSVAx_YeY,0.9739130434782608,0.026272577996715927,0.9995894909688013
UiTKCLipl5o,0.9811320754716981,0.02556818181818182,0.9985795454545454
Ud4TwKvgqSU,0.9583333333333334,0.028409090909090908,0.9957386363636364
6XAe7KLqBmk,0.9836065573770492,0.06830122591943957,0.9947460595446584
tP6-4z6Ns8o,0.9210526315789473,0.3090128755364807,0.9989270386266095
wJnojLxXGPU,0.7826086956521738,0.5019305019305019,0.97678916827853
dMELbwN7v4A,0.9090909090909091,0.18984962406015038,0.9981203007518797
VNnaHaw7NQI,0.8907563025210085,0.22495606326889278,0.9907732864674869
HFMVJKJctj4,0.9504950495049505,0.08566433566433566,0.9190726159230096
iFtJSHCkJlQ,0.8828828828828829,0.36423841059602646,0.9275662251655629
Q-cYql7_5xI,0.9115646258503401,0.13157894736842105,0.9921875
5x0NYgFD4gE,0.9724770642201834,0.15696649029982362,0.9929453262786596
stZPCbrGsx0,0.946236559139785,0.04417670682730924,0.9979919678714859
ZiZ1v9bO-Po,0.9473684210526316,0.03380281690140845,0.9894366197183099
O7AOmg49sWY,0.4258064516129032,0.658686730506156,0.48854309165526677
HRMywm6dzKU,0.9411764705882352,0.17841409691629956,0.9922907488986784
NyGxbIYXcxc,0.9380530973451328,0.13153153153153152,0.9932432432432432
FzCgRW-RUwk,0.9037037037037037,0.12751677852348994,0.9987416107382551
BNMUkxLPL5A,0.9333333333333333,0.28217821782178215,0.9979372937293729
1OnUsKKPdoc,0.9148936170212766,0.05052631578947368,1.0
UI6zP_a4eWM,0.5165562913907286,0.561965811965812,0.49804131054131057
N0Qm2f-FcgE,0.8250000000000001,0.4157782515991471,0.9621535181236673
3vrv4i7yLFE,0.9787234042553191,0.12315270935960591,0.9893267651888341
aMMzIJO3h2Q,0.8607594936708861,0.36899563318777295,0.9967248908296943
daGB2ITFEB4,0.920863309352518,0.12622950819672132,0.9848360655737705
j0101Na4xQc,0.9230769230769231,0.058981233243967826,0.9946380697050938
edTOWTotBr4,0.972972972972973,0.05289256198347107,0.9929752066115702
tshLcdIG6wg,1.0,0.014749262536873156,0.9911504424778761
noVBUAmG5m4,0.9320388349514563,0.13725490196078433,0.9946524064171123
hlgSDnzRvnY,0.9197080291970804,0.12643678160919541,0.9967159277504105
eSJZ5WOIbM4,0.9500000000000001,0.08298755186721991,0.9984439834024896
Gpp2qGhhhUA,0.912,0.2532894736842105,0.9991776315789473
lAkgxFAPrXY,0.9312977099236641,0.12026359143327842,0.9971169686985173
fDRHGXxcUVs,0.9615384615384615,0.060759493670886074,0.9898734177215189
HpwelEUnP9Q,1.0,0.020151133501259445,0.9968513853904282
n58EC48tehI,0.819672131147541,0.3568627450980392,0.8616290480863592
ijs_tGFIQ-Y,0.9206349206349206,0.05098684210526316,0.9950657894736842
kQAsB3JYVHk,0.98,0.06105610561056106,0.9975247524752475
LjPlrWgUiZQ,0.9075630252100839,0.214168039538715,0.9411037891268533
HGvqT1meX3o,0.9380530973451328,0.12191103789126853,0.9938220757825371
pN8R_nUmdmc,1.0,0.0035460992907801418,0.999113475177305
